data_pesquisa;id_empresa;rede;endereco_completo;codigo_categoria;id_produto;descricao;preco_regular;preco_atacado;preco_atacado_qtd;preco_promocao;preco_fidelidade
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7896080001401;CONHAQUE -DOMECQ -1 LITRO;49.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7896023080487;CONHAQUE -PRESIDENTE -900 ML;16.95;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7894900027013;REFRIGERANTE -COCA COLA -2 LITRO;10.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7892840800246;REFRIGERANTE COCA COLA -PEPSI -2 LITRO;7.39;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7894900701609;REFRIGERANTE -COCA COLA SEM AÇÚCAR -600 ML;5.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7891991001342;REFRIGERANTE GUARANÁ -ANTÁRTICA -2 LITRO;8.95;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7896188403077;REFRIGERANTE GUARANÁ -CINI -2 LITRO;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7896023081545;VINHO BRANCO SUAVE -CHALISE -750 ML;15.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7790314005947;VINHO TINTO ARGENTINO -TORO -750 ML;29.98;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7804320087016;VINHO TINTO CHILENO -CASILLERO -750 ML;49.90;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7804300003234;VINHO TINTO CHILENO -SANTA HELENA -750 ML;37.90;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7891141021374;VINHO TINTO SECO -MARCUS JAMES -750 ML;34.90;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7891141004254;VINHO TINTO SECO -SANGUE DE BOI -750 ML;15.98;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7891141011986;VINHO TINTO SUAVE -COUNTRY WINE -750 ML;18.90;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;9;7896931615092;VINHO TINTO SUAVE -RIO GRANDE -750 ML;25.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896931615863;SUCO INTEGRAL SABORES -CAMPO LARGO -1,35 ML;16.98;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7899916917174;SUCO LARANJA E MAÇÃ -NATURAL ONE -2 LITRO;22.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896271003450;FRUTAS CRISTALIZADAS -RD -100 GR;5.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;1157;COXA E SOBRECOXAS CONGELADA -CANCAO -1 KG;9.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;;7896045103003;CAFÉ SOLUVEL GRANULADO -3 CORACOES -40 GR;8.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7891000252819;IOGURTE SACHÊ -CHAMYTO -100 GR;3.59;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896256600551;QUEIJO PRATO Fatiado -TIROL -150 GR;9.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;;7896256603170;BEBIDA LÁCTEA Garrafa -TIROL -830 GR;9.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896271000367;LENTILHA  -RD -500 GR;11.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896271000435;POLVILHO AZEDO -RD -500 GR;10.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896271000473;SAGU  -RD -500 GR;7.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896275970789;IOGURTE POLPA BANDEJA MIX FRUTAS -FRIMESA -540 GR;6.75;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896275981952;MANTEIGA EXTRA SEM SAL  -FRIMESA -200 GR;12.89;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896383300027;VINAGRE DE ÁLCOOL  -HEINIG -750 ML;1.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896419431053;FARINHA DE TRIGO  -ANACONDA -5 KG;15.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896508200034;AÇÚCAR REFINADO  -ALTO ALEGRE -1 KG;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896508200041;AÇÚCAR REFINADO  -ALTO ALEGRE -5 KG;17.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896508200119;AÇÚCAR DEMERARA  -ALTO ALEGRE -1 KG;5.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896735115330;ARROZ POLIDO  -SABOR SUL -5 KG;0.00;0.00;0;17.99;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896735115378;ARROZ PARBOILIZADO  -SABOR SUL -5 KG;0.00;0.00;0;15.99;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7897060600027;FARINHA DE MILHO AMARELA  -D PEDRO -1 KG;6.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7898915414011;LEITE LONGA VIDA INTEGRAL  -TERRA VIVA -1 LITRO;4.89;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896009301131;ATUM RALADO -COQUEIRO -170 GR;10.79;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;2;7896256605457;MANTEIGA PRIMEIRA QUALIDADE C/ SAL 0% LACTOSE  -TIROL -200 GR;13.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896256602111;BEBIDA LÁCTEA CHOCOLATE -SHOWKINHO -200 ML;1.59;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7894000050034;MAIONESE -HELLMANNS -500 GR;0.00;0.00;0;7.89;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896038306053;ARROZ PARBOILIZADO -URBANO -1 KG;5.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896038306039;ARROZ PARBOILIZADO -URBANO -5 KG;0.00;0.00;0;18.79;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896038321056;ARROZ POLIDO  -TIO URBANO -1 KG;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896038321032;ARROZ POLIDO  -TIO URBANO -5 KG;0.00;0.00;0;20.98;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7898171400049;FEIJÃO PRETO -PÉ VERMELHO -1 KG;0.00;0.00;0;3.59;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896275960193;REQUEIJÃO CREMOSO -FRIMESA -200 GR;9.45;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111111;AÇÚCAR CRISTAL  -( + ) BARATO -5 KG;16.95;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111112;AÇÚCAR REFINADO  -( + ) BARATO -1 KG;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111113;AÇÚCAR REFINADO -( + ) BARATO -5 KG;17.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111115;ARROZ PARBOILIZADO  -( + ) BARATO -1 KG;4.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111116;ARROZ PARBOILIZADO -( + ) BARATO -5 KG;0.00;0.00;0;12.99;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111117;ARROZ POLIDO  -( + ) BARATO -1 KG;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111118;ARROZ POLIDO -( + ) BARATO -5 KG;0.00;0.00;0;15.99;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111136;COCO RALADO  -( + ) BARATO -50 GR;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111146;FARINHA DE TRIGO  -( + ) BARATO -1 KG;3.79;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111147;FARINHA DE TRIGO -( + ) BARATO -5 KG;11.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111149;FEIJÃO CARIOCA -( + ) BARATO -1 KG;5.45;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111150;FEIJÃO PRETO  -( + ) BARATO -1 KG;3.25;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111159;LEITE DE COCO  -( + ) BARATO -200 ML;2.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111161;LEITE LONGA VIDA DESNATADO  -( + ) BARATO -1 LITRO;4.69;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111162;LEITE LONGA VIDA INTEGRAL  -( + ) BARATO -1 LITRO;4.89;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111173;QUEIJO PARMESÃO RALADO  -( + ) BARATO -50 GR;6.45;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111178;TEMPERO COMPLETO  -( + ) BARATO -400 GR;7.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;3;333331;AÇÚCAR MASCAVO  -( + ) BARATO -1 KG;12.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896363400013;FARINHA DE MILHO BRANCA -CAMPO LARGO -1 KG;10.98;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7897060600010;FARINHA DE MILHO BRANCA -D PEDRO -1 KG;9.98;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896102500608;MILHO VERDE EM CONSERVA  -QUERO -170 GR;4.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111145;FARINHA DE MANDIOCA TORRADA  -( + ) BARATO -1 KG;8.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111179;VINAGRE DE ÁLCOOL -( + ) BARATO -750 ML;1.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;2;222225;FARINHA DE TRIGO INTEGRAL  -( + ) BARATO -1 KG;5.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896256600223;LEITE LONGA VIDA INTEGRAL  -TIROL -1 LITRO;4.89;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;2;7896256601824;LEITE SEMIDESNATADO ZERO LACTOSE  -TIROL -1 LITRO;5.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111154;FUBÁ AMARELO  -( + ) BARATO -1 KG;4.45;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896412819247;FARINHA DE TRIGO -ORQUÍDEA -5 GR;15.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896256600018;LEITE PASTEURIZADO INTEGRAL -TIROL -1 LITRO;5.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7897276400800;AÇÚCAR DEMERARA  -CERTANO -1 KG;5.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;2;7896419438014;FARINHA DE TRIGO INTEGRAL -ANACONDA -1 KG;5.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111167;MISTURA INSTANTÂNEA PARA POLENTA  -( + ) BARATO -500 GR;5.89;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7898342050257;SARDINHA MOLHO DE TOMATE  -NAUTIQUE -125 GR;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896256600544;QUEIJO MUSSARELA Fatiado -TIROL -150 GR;12.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;3;333362;IOGURTE INTEGRAL COM PREPARADO DE FRUTA GARRAFA  -( + ) BARATO  -850 GR;13.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7897276400145;AÇÚCAR MASCAVO  -CERTANO -1 KG;12.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896419431015;FARINHA DE TRIGO ESPECIAL  -ANACONDA -1 KG;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;2;7896256605464;MANTEIGA PRIMEIRA QUALIDADE S/ SAL 0% LACTOSE -TIROL -200 GR;13.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7898962233016;LEITE DE COCO  -SERRA DO MAR -200 ML;2.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111143;FARINHA DE MANDIOCA BRANCA  -( + ) BARATO -1 KG;8.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111168;MOSTARDA BISNAGA  -( + ) BARATO -180 GR;5.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896271003818;FARINHA DE MANDIOCA BRANCA  -RD -1 KG;11.95;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111193;EXTRATO DE TOMATE  -( + ) BARATO -300 GR;6.97;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111194;FARINHA DE MILHO AMARELA  -( + ) BARATO -1 KG;6.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;111195;LEITE EM PO INTEGRAL INSTANTÂNEO  -( + ) BARATO -400 GR;15.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;555603;MANTEIGA EXTRA COM SAL  -( + ) BARATO -200 GR;12.95;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896267000128;ARROZ PARBOILIZADO -BURITI -1 KG;4.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896267000135;ARROZ PARBOILIZADO -BURITI -5 KG;0.00;0.00;0;14.99;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896267004102;ARROZ POLIDO -BURITI -5 KG;0.00;0.00;0;20.90;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896290300189;ARROZ POLIDO -PRATO FINO -1 KG;7.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896290300011;ARROZ POLIDO -PRATO FINO -5 KG;0.00;0.00;0;32.95;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7891167011717;ATUM SOLIDO AO ÓLEO -GOMES COSTA -170 GR;15.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7891000359822;BEBIDA LÁCTEA SABOR CHOCOLATE -NESCAU -180 ML;3.48;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7899171400025;FEIJÃO CARIOCA -PÉ VERMELHO -1 KG;6.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896597601224;FEIJÃO PRETO -SUPER CALDO -1 KG;3.55;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7898215157403;LEITE LONGA VIDA INTEGRAL -NINHO -1 LITRO;6.29;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7891031412176;MAIONESE -HEMMER -500 GR;8.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896102584998;MAIONESE -QUERO -495 GR;7.85;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7899659900785;MILHO VERDE EM CONSERVA -BONARE -170 GR;3.45;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896036099988;MOLHO DE TOMATE SACHÊ -POMAROLA -300 GR;3.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896102501872;MOLHO DE TOMATE SACHÊ -QUERO -300 GR;2.39;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7891031112120;PEPINO AGRIDOCE RODELA -HEMMER -440 GR;18.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;2;7896294901993;LEITE LONGA VIDA ZERO LACTOSE -TIROL -1 LITRO;5.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896275970970;IOGURTE INTEGRAL -FRIMESA -165 GR;3.65;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7891080400087;MARGARINA COM SAL -DELICIA -500 GR;7.49;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7894904571956;MARGARINA COM SAL -DORIANA -500 GR;7.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7891012052606;MARGARINA COM SAL -DORIANA -500 GR;7.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7893000394209;MARGARINA COM SAL -QUALY -500 GR;6.95;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;555602;BEBIDA LÁCTEA CHOCOLATE -( + ) BARATO -200 ML;1.59;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896115400025;FARINHA DE TRIGO -GUTH -1 KG;3.79;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896115400018;FARINHA DE TRIGO -GUTH -5 KG;11.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7898342050301;ATUM RALADO  -NAUTIQUE -170 GR;9.98;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896267004201;ARROZ POLIDO -BURITI -1 KG;5.79;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896534400200;FARINHA DE TRIGO -VENTURELLI -1 KG;5.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7896534401122;FARINHA DE TRIGO -VENTURELLI -5 KG;23.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896275970529;IOGURTE INTEGRAL -FRIMESA -170 GR;2.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;5;7896294902273;QUEIJO MUSSARELA Fatiado -TIROL -300 GR;16.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7622210641151;BISCOITO SALGADO PARA LANCHE  -CLUB SOCIAL -144 GR;5.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7622300807399;BISCOITO WAFER BIS -LACTA -100,8 GR;6.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7891000056523;FORMULA INFANTIL 1  -NESTOGENO -400 GR;37.99;0.00;0;0.00;0.00
2025-07-31;17;Agricer;Rua Izaac Ferreira da Cruz, 1440 - Pinheirinho - Curitiba/PR;1;7891000056615;FORMULA INFANTIL 2  -NESTOGENO -400 GR;37.99;0.00;0;0.00;0.00
